id,name,num_languages,%_positive_reviews,RPR
9010,Return to Castle Wolfenstein,1,91.55756207674943,18.348208833015917
576130,State of Anarchy: Master of Mayhem,14,86.53846153846155,28.942629277077437
265210,Viscera Cleanup Detail: Santa's Rampage,1,91.18695873662762,36.62126856892675
263060,Blockstorm,1,74.87216946676406,15.004442778910633
307670,Hard West,5,76.82242990654206,3.8430430168355207
3170,King's Bounty: Armored Princess,8,88.36206896551724,8.845051948500224
360830,Yooka-Laylee,8,77.16480446927375,1.9296025123599336
13230,Unreal Tournament 2004,1,97.28059332509272,6.489699354575899
304530,Agents of Mayhem,10,61.42659279778393,2.0482358385389774
252870,PULSAR: Lost Colony,1,91.10787172011662,3.6457731780758955
660160,Field of Glory II,4,88.88888888888889,2.9639509466118334
310470,Grand Ages: Medieval,10,42.43243243243244,2.122682963103174
249650,Blackguards,13,59.84555984555985,5.990546531087071
289930,TransOcean: The Shipping Company,10,68.63905325443787,2.746660794495313
337150,Sentinels of the Multiverse,1,92.81842818428184,9.291133952380564
296970,Renowned Explorers: International Society,1,92.20462850182705,4.612537693938322
412740,Audioshield,1,79.68146718146718,3.9860663922694943
579950,Marvel's Guardians of the Galaxy: The Telltale Series,9,84.67852257181943,5.649000838680416
58610,Wargame: European Escalation,7,74.86583184257603,7.494077261519122
414740,RAID: World War II,7,52.75080906148867,2.6388598830159413
228760,TrackManiaÂ² Canyon,21,76.74418604651163,3.839128866758961
538590,Sleeping Valley,1,37.5,3.4121929026387625
61700,Might & Magic: Clash of Heroes,6,84.44767441860465,8.453220662522988
712840,King Exit,2,75.6578947368421,38.01904258132769
363360,Interstellar Rift,1,71.70370370370371,3.775866440426736
335620,Star Traders: Frontiers,1,88.15071888943976,5.880635015973299
368360,60 Seconds!,11,78.01693719124911,7.809503222347258
370730,NOBUNAGA'S AMBITION: Tenshouki WPK HD Version,1,25.0,0.45462811420258226
570420,X Rebirth VR Edition,8,70.29702970297029,1.7578652088764763
73010,Cities in Motion,4,71.83544303797468,3.593568936366918
204340,Serious Sam 2,1,85.63801388147357,8.572373761909265
393080,Call of Duty: Modern Warfare Remastered,12,54.79674796747968,1.3702612645031178
523120,VEGAS Movie Studio 14 Platinum Steam Edition,5,60.1010101010101,1.0734240060905536
382900,FINAL FANTASY VI,7,78.4,4.9030644152595375
239120,FINAL FANTASY III,5,78.39195979899498,4.902561588429955
71250,Sonic Adventure DX,5,89.44099378881988,11.194116869689596
63910,King's Bounty: Crossworlds,7,92.50936329588016,6.171405156496342
513620,SkyTime,1,40.54054054054054,40.95004095004095
485980,Syrian Warfare,4,83.81294964028777,5.990918487511634
252110,Lovers in a Dangerous Spacetime,11,94.95374264087468,6.334472491052347
98800,Dungeons of Dredmor,1,94.75698430922311,18.989375613070763
316790,Grim Fandango Remastered,6,88.93859292395283,5.933194991591249
555160,Pavlov VR,1,94.3622215440952,9.445667822231751
3720,Evil Genius,4,95.47872340425532,9.557429770195727
253430,CastleMiner Z,6,78.54942593111174,19.6865729150656
285010,Pixel Puzzles: UndeadZ,1,70.83333333333334,10.133524082021937
238750,Might & Magic X - Legacy,14,65.7934131736527,2.632789642803229
577230,Three Kingdoms: The Last Warlord,5,70.96774193548387,4.1770301315764495
546400,Cavern Escape,1,30.0,7.518796992481203
293780,Crawl,1,96.24772313296904,6.420795405801804
321410,Command: Modern Air / Naval Operations WOTY,1,81.78913738019169,1.0224920287559907
460120,Megadimension Neptunia VII,1,93.98324447829398,3.133819422417272
15320,IL-2 Sturmovik: 1946,2,89.81481481481481,8.990471953434916
506610,Five Nights at Freddy's: Sister Location,1,91.95710455764076,11.509024350142774
404680,Hob,20,89.92248062015504,4.498373217616561
353270,Hyperdimension Neptunia Re;Birth3 V Generation,3,95.69486404833836,3.829326292450515
436320,Raw Data,1,84.22065426555484,2.10604286735571
6800,Commandos: Behind Enemy Lines,1,87.72663877266388,17.580488731996766
745880,????? ? Hidden Star in Four Seasons.,1,98.89258028792912,6.59723684375778
551730,Toukiden 2,2,79.3103448275862,1.3220594236970529
383180,Dead Island Riptide Definitive Edition,8,67.28307254623044,3.3658365455843144
262940,Broken Sword 5 - the Serpent's Curse,7,88.85135135135135,3.5554762445518753
503770,Elven Assassin,1,86.31921824104235,5.7584535184151
25000,Overgrowth,1,78.8722341184868,2.6299511209898903
550340,Umineko: Golden Fantasia,2,83.9080459770115,3.357664905042477
6910,Deus Ex: Game of the Year Edition,1,95.4661232806928,13.657528366336594
327140,Tilt Brush,1,94.34523809523807,4.719621715619714
224760,FEZ,9,90.90720365372638,9.099820185558196
3480,Peggle Deluxe,5,96.46017699115043,19.330696791813715
315460,Dig or Die,13,92.10239651416124,7.681601043716534
224500,Gnomoria,1,76.46464646464646,5.1010437935054345
233720,Surgeon Simulator,13,83.13829787234043,8.322151939173215
16450,F.E.A.R. 2: Project Origin,9,82.09285187914517,5.476507797141106
8000,Tomb Raider: Anniversary,5,80.43143297380585,8.946766737909439
50620,Darksiders,9,87.59661391240338,4.382021706473406
203680,F1 Race Stars,8,72.0,4.803202134756504
452570,Battle Chef Brigade,8,97.37335834896813,4.871103469182998
363090,NOBUNAGA'S AMBITION: Kakushin with Power Up Kit,1,75.0,1.3638843426077467
580200,Yonder: The Cloud Catcher Chronicles,10,81.11480865224625,3.2458907023707986
67370,The Darkness II,7,87.82271944922547,2.9284001150125203
562810,Monopoly Plus,10,43.91648668106552,2.929718924687493
434030,Aerofly FS 2 Flight Simulator,3,77.44034707158352,1.2908875991262463
263760,Turbo Dismount,1,92.40622140896616,9.249872012909526
404540,Nex Machina,14,91.20234604105572,4.562398501303438
583470,The End Is Nigh,1,91.2621359223301,6.088201195619086
15700,Oddworld: Abe's Oddysee,6,91.124871001032,30.476545485294984
412050,HordeZ,1,85.46712802768167,5.030437199981264
703700,Our End of the World,3,78.84615384615384,7.892507892507892
10270,Disciples III: Reincarnation,2,51.92307692307693,5.197505197505198
388880,Oxenfree,7,93.38438630078709,4.671555092585647
528200,VEGAS Pro 14 Edit Steam Edition,4,80.8695652173913,0.40637972471050904
219830,King Arthur's Gold,3,81.35964912280701,8.144109021302004
206440,To the Moon,12,96.02909090909093,9.612521612521613
248860,NEO Scavenger,1,89.42632170978627,5.965731935275935
65790,Arma: Cold War Assault,5,88.72832369942196,17.781227194272937
39190,Dungeon Siege,6,75.85345545378851,10.851710365348858
569860,Thimbleweed Park,6,92.36749116607774,4.620684900754265
12150,Max Payne 2: The Fall of Max Payne,1,93.45898004434588,9.35525325769228
25830,Knights of Honor,1,91.50943396226415,9.16010349972614
41000,Serious Sam HD: The First Encounter,6,92.16646266829864,6.148529864462884
311770,LEGOÂ® Pirates of the Caribbean The Video Game,10,78.59424920127796,3.9316782992135053
468070,90 Minute Fever,1,66.12903225806451,66.79700228087324
269330,Chronology,7,90.72164948453609,18.18069127946615
577940,Killer Instinct,8,91.6307161345988,2.291340738549607
327860,Salt,1,77.80303030303031,5.190328906139447
340000,Headlander,6,89.40217391304348,4.472344868086218
22130,Hearts of Iron II: Complete,1,81.81818181818183,5.458184244041483
92800,SpaceChem,8,96.06666666666666,9.616282949616282
104900,ORION: Prelude,1,77.73809523809524,78.52332852332853
237850,Dreamfall Chapters,4,81.05263157894737,3.243402624207578
327090,Out of Reach,14,55.29767911200807,3.688971254970518
461880,Hyposphere,1,23.809523809523807,7.9630514413123095
1200,Red Orchestra: Ostfront 41-45,3,85.39898132427844,17.114024313482652
368230,Kingdom: Classic,10,86.67115449343655,17.36896883636003
595420,Franchise Hockey Manager 4,1,60.86956521739131,3.045000761250191
21000,LEGO Batman: The Videogame,3,81.95266272189349,4.099682977583466
236090,Dust: An Elysian Tail,6,95.5673089031608,6.375404196341614
282400,SuperPower 2 Steam Edition,6,77.59784075573549,7.767551627200749
449800,Attack on Titan / A.O.T. Wings of Freedom,4,81.44508670520231,1.3576443858176748
11450,Overlord,4,90.990990990991,18.234667533264727
40700,Machinarium,15,94.5380063723259,9.463263901133724
517160,Richie's Plank Experience,1,81.89189189189189,5.463101527144222
521150,Another Brick in the Mall,1,82.19013237063778,6.327184940002908
24840,Medal of Honor: Airborne,5,78.95569620253164,7.90347309334651
580420,Tourists Kidnapped a Little Bear,1,86.66666666666667,87.54208754208754
384740,CAT Interstellar,1,70.44444444444444,14.117123135159206
425580,The Room Two,6,97.65533411488865,19.570207237452635
527100,Star Trek: Bridge Crew,3,78.59600825877496,1.9653915543579634
205990,Warlock 2: the Exiled,3,63.10679611650486,3.156918264957722
298030,Total Annihilation,1,95.83654587509638,19.205720616251778
421050,Deponia Doomsday,11,80.4054054054054,4.022281410975759
312750,FINAL FANTASY IV,7,83.35246842709529,5.212787268736416
464060,RUINER,15,91.30434782608695,4.567501141875286
527270,Atelier Sophie: The Alchemist of the Mysterious Book,1,89.44636678200692,2.982539739313335
453090,Parkitect,7,93.3025404157044,3.111121721097179
435400,Hidden Folks,21,96.88090737240076,12.12527000906142
13210,Unreal Tournament 3: Black Edition,5,86.21973929236499,4.313143536386443
232010,Euro Truck Simulator,7,79.07444668008048,15.846582501018132
2810,X3: Reunion,10,66.66666666666666,6.673340006673339
454080,Burst,1,45.45454545454545,22.841480127912288
70400,Recettear: An Item Shop's Tale,2,96.56025179856115,4.8304278038299735
235800,Audiosurf 2,1,77.99174690508941,5.202918405943256
7760,X-COM: UFO Defense,1,96.8041836141778,19.39963599482521
243950,Divinity: Dragon Commander,5,72.76190476190476,1.8195024946712868
239840,Dead State,1,71.32644956314536,3.5681065314229796
308040,Back to Bed,10,70.54263565891473,11.776733832873912
629690,Vaporum,10,89.36781609195403,4.47062611765653
322520,Dynasty Warriors 8 - Empires,1,70.86743044189852,1.4176321352650234
313780,Conarium,10,76.6891891891892,3.8363776482836016
522470,The House of Da Vinci,13,87.67967145790554,4.386176661225891
228300,Remember Me,10,79.2672998643148,2.643124370267249
385730,WWE 2K16,6,56.5922920892495,1.132072256236237
235320,Original War,9,90.23809523809524,18.083786620860767
350110,TransOcean 2: Rivals,11,43.70860927152318,1.4574394555359513
507300,Club Manager 2017,2,33.33333333333333,1.1114816049794376
639790,DEEP SPACE WAIFU,6,96.1454940282302,48.31431860715086
32500,STAR WARSâ„¢: The Force Unleashedâ„¢ II,7,53.526315789473685,2.6776546167820756
345240,SHOGUN: Total Warâ„¢ - Gold Edition,1,88.08664259927798,8.817481741669468
317820,Guild of Dungeoneering,1,73.95934172313649,4.933912056246597
311260,The Guild 3,2,57.34126984126984,1.9120129990420087
504210,SHENZHEN I/O,2,95.35060975609755,6.360947949039196
682130,Discord Bot Maker,1,85.20114942528735,8.52864358611485
247020,"Cook, Serve, Delicious!",1,95.49407114624506,9.558966080705211
339340,Resident Evil 0 / biohazard 0 HD REMASTER,8,81.09756097560977,4.056906502031504
287260,Toybox Turbos,6,82.70893371757924,5.517607319384872
46500,Syberia,8,84.11552346570397,6.475405963487604
384190,ABZÃ›,8,92.72592592592592,4.638615604098345
221540,Defense Grid 2,11,82.24455611390285,5.48662815969999
324510,Boundless,5,77.0104895104895,1.9257436736806577
385380,Planet Centauri,10,77.25190839694656,5.153562935086495
57900,Duke Nukem Forever,5,64.58167330677291,3.230699014846069
467000,Insincere,1,50.79365079365079,12.730238294148068
448500,Little Walker,1,93.75,23.496240601503757
441550,STAR WARSâ„¢ Rebellion,3,86.53846153846155,14.44715551560293
274900,Murder Miners,1,89.24933987174651,90.15084835529952
423230,Furi,10,93.006408470326,4.6526467468897446
256290,Child of Light,8,90.52918941621168,6.039305498079498
296470,Mount Your Friends,1,95.77412116679132,19.1932106546676
236150,Starpoint Gemini 2,5,72.38805970149254,2.068821369005217
2100,Dark Messiah of Might & Magic Single Player,5,90.91985787603632,9.10108687447811
8600,RACE 07,5,90.5,22.681704260651628
299460,Woodle Tree Adventures,1,67.48971193415639,22.57181001142354
70600,Worms Ultimate Mayhem,5,84.77751756440281,5.655604907565231
224480,Octodad: Dadliest Catch,12,92.87400729770336,6.195730973829443
216890,Blood Bowl: Chaos Edition,6,78.31603229527106,5.22455185425424
39200,Dungeon Siege 2,6,68.92430278884463,9.860415277374052
216260,Don Bradman Cricket 14,1,87.93103448275862,4.398751099687775
425220,ONE PIECE BURNING BLOOD,12,77.80429594272077,1.556397198294074
292910,Deponia: The Complete Journey,6,83.08977035490605,2.7705825393433163
220740,Chaos on Deponia,9,84.86140724946695,2.829656793913536
244730,Divekick,1,91.26730564430244,18.290041211283054
362680,Fran Bow,4,96.05222256760956,6.407753340067349
328080,Rise to Ruins,1,90.30860855441256,9.039900756197452
370360,TIS-100,1,97.51191106405506,13.950201868963527
446020,Jalopy,17,77.63997165131113,5.1794510774723905
314410,Rampage Knights,1,92.0496894409938,7.677205124353111
9340,Company of Heroes: Opposing Fronts,1,89.63210702341136,4.483847274807973
237870,Planet Explorers,2,61.15981119352664,6.122103222575239
301320,NoLimits 2 Roller Coaster Simulation,1,94.14414414414416,2.3541921516415143
340050,Survivalist,8,81.83347350714887,16.399493688807386
448080,Fibbage XL,1,94.6969696969697,9.479176145842812
323220,Vagante,1,89.86810551558753,5.995203836930456
583010,VoiceAttack,1,96.29629629629628,8.031384178173168
2620,Call of Duty,2,94.4006309148265,4.7223927421123815
252410,SteamWorld Dig,9,92.83236994219654,9.292529523743397
231160,The Swapper,1,94.64285714285714,6.313732964833698
32360,The Secret of Monkey Island: Special Edition,5,96.18511569731082,9.628139709440523
486780,Fruit Ninja VR,12,82.89786223277909,5.5302109561560435
561600,MXGP3 - The Official Motocross Videogame,7,81.5,2.0380095023755938
314790,Silence,12,75.34246575342466,3.769007791567017
474050,Candy Blast,2,40.0,40.4040404040404
362490,Exanima,1,81.12643678160919,5.4120371435363035
368340,CrossCode,5,95.30067702110712,4.767417559835274
107200,Space Pirates and Zombies,1,93.14033983637508,9.323357340978486
394760,Dead Effect 2,4,73.34200260078023,6.116930992558818
254100,World War II: Panzer Claws,6,65.51724137931035,13.129707691244558
312520,Rain World,6,89.46439081812831,4.475457269541186
460810,Vanquish,6,89.56356736242884,4.4804185774101475
593030,Strategic Command WWII: War in Europe,4,85.39325842696628,2.135365301999657
555220,Detention,5,96.17520049352252,8.021284444830902
130,Half-Life: Blue Shift,3,90.30548628428927,18.097291840538933
512770,IACTURA,1,100.0,101.01010101010101
424030,War of Rights,1,84.61791831357048,2.821537789715588
504880,Pixel Puzzles 2: RADical ROACH,1,78.94736842105263,7.902639481586849
407330,Sakura Dungeon,1,93.41500765696784,4.673086926311548
21090,F.E.A.R.,1,94.10120212468549,1.7112420826456716
222440,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,2,96.6824644549763,6.449797495328639
225080,Brothers - A Tale of Two Sons,9,94.63944682252222,6.313505458473797
591370,Production Line,9,85.82278481012658,3.4342851064476423
639170,Minecraft: Story Mode - Season Two,7,90.42145593869732,6.032118474896419
221260,Little Inferno,7,95.04615384615384,9.514129514129513
12320,Sacred Gold,1,76.07192254495159,7.614807061556715
527290,Atelier Firis: The Alchemist and the Mysterious Journey,2,86.80555555555556,1.4470004259969254
407190,Club Manager 2016,2,44.44444444444444,2.2233338891668057
272230,Sub Rosa,1,81.5251572327044,4.0782970101402904
385800,NEKOPARA Vol. 0,3,93.86299974535268,31.392307607141362
202200,Galactic Civilizations II: Ultimate Edition,1,78.24773413897282,3.914343878888085
300570,Infinifactory,1,95.579133510168,3.824695218494118
718650,Driftland: The Magic Revival,7,74.3801652892562,3.7208686988122164
57640,Broken Sword 1 - Shadow of the Templars: Director's Cut,5,93.14194577352472,15.549573584895613
618970,Outcast - Second Contact,7,81.91489361702128,2.3410944160337603
429280,Gems of the Aztecs,4,66.66666666666666,13.360053440213758
45770,Dead Rising 2: Off the Record,6,81.28523111612176,4.066294703157667
405640,Pony Island,11,94.97899579915985,19.03386689361921
665180,Dark Elf,2,73.88392857142857,18.517275331185104
494670,TransRoad: USA,7,49.64028776978417,1.6552280016600258
303720,#killallzombies,1,69.23076923076923,13.87390164945275
265610,Epic Battle Fantasy 4,5,97.66949152542372,8.145912554247182
497180,Street Legal Racing: Redline v2.3.1,1,84.31208053691275,14.075472543724999
95400,ibb & obb,16,93.00361881785284,7.756765539437268
2800,X2: The Threat,8,77.53623188405797,15.538323022857307
735280,EMERGENCY 20,5,70.49180327868852,2.3505102793827453
338170,Ratz Instagib 2.0,5,89.60674157303372,9.96737948532077
314520,Euro Fishing,7,56.685499058380415,2.8356927993186805
368590,Albert and Otto: The Adventure Begins,1,64.15094339622641,12.855900480205692
356570,Party Hard,10,85.21367521367522,8.529897418786307
357190,Ultimate Marvel vs. Capcom 3,6,90.02911208151383,3.6026055254707416
239250,Castlevania: Lords of Shadow 2,6,77.54114230396902,1.9390133109269572
581630,Sword With Sauce: Alpha,1,84.13858868404323,28.13999621539907
475190,Scanner Sombre,26,89.3640350877193,14.91887063234045
418250,Polaris Sector,3,62.903225806451616,1.5729738886334488
241260,Sherlock Holmes: Crimes and Punishments,12,90.18245004344048,3.0070840294578356
24870,Need for Speed: SHIFT,7,66.56534954407294,3.3299324434253603
513510,Intralism,14,89.2327530625403,29.843730121250932
351710,Hyperdimension Neptunia Re;Birth2 Sisters Generation,3,91.67927382753405,3.668638408464748
357780,Defend Your Life,10,76.31578947368422,15.29374538550786
607880,Accel World VS. Sword Art Online Deluxe Edition,7,74.66666666666667,1.4936320597452823
8140,Tomb Raider: Underworld,5,72.44525547445255,8.05842663787014
251110,INFRA,3,87.26190476190476,2.909700058749742
444490,POLYWAR,1,72.12121212121212,14.453148721685796
528510,Turbo Pug 3D,1,70.0,35.175879396984925
485950,Rise of the Ancients,2,25.806451612903224,26.067122841316387
347560,Terra Incognita ~ Chapter One: The Descendant,1,70.05494505494505,70.76257076257076
506670,ORBITAL,1,87.5,88.38383838383838
485830,Star Merc,1,46.15384615384615,23.192887514495556
465760,Scrap Garden,8,57.89473684210527,5.79526895316369
7510,X-Blades,5,52.2633744855967,5.231569017577247
475220,Kabitis,2,0.0,0.0
222730,Reus,9,77.8393351800554,7.791725243248789
249590,Teslagrad,16,81.24076809453472,8.132209018471944
208520,Omerta - City of Gangsters,8,58.09906291834002,3.875854764398934
552920,Sailaway - The Sailing Simulator,8,64.43914081145584,1.6113813656278029
278890,Angvik,1,75.67567567567568,25.30959052698183
546200,Gnomes Garden 3: The thief of castles,4,85.71428571428571,17.17721156598912
333300,ADOM (Ancient Domains Of Mystery),1,88.3076923076923,5.891106891774003
614910,#monstercakes,6,83.68794326241135,84.53327602263774
464850,Don Bradman Cricket 17,1,60.33057851239669,1.206852940836101
639780,DEEP SPACE WAIFU: FLAT JUSTICE,6,95.0920245398773,47.78493695471221
424370,Wolcen: Lords of Mayhem,3,56.90149279267719,1.8973488760479225
561340,Merlin adventurer store,2,66.66666666666666,22.296544035674465
233290,MURDERED: SOUL SUSPECTâ„¢,7,79.89633469085524,2.664099189424983
314660,Oddworld: New 'n' Tasty,10,86.58940397350993,4.331636016683839
623550,Timen runner,1,44.44444444444444,44.89337822671156
410900,Forts,14,88.7780548628429,5.922485314399125
40390,Risen 2 - Dark Waters,8,74.27258805513017,7.434693499012029
483770,Autobahn Police Simulator 2,4,44.16666666666666,2.2094380523595127
467120,Rising Runner,4,100.0,33.4448160535117
527230,For The King,12,88.13597992242757,4.409003497870314
254200,FortressCraft Evolved,2,73.16810344827587,5.6326484563722765
418030,Subsistence,16,71.96893787575151,5.1443129289314875
504050,Planet Nomads,10,68.28947368421052,3.4161817750980754
217200,Worms Armageddon,9,93.32552693208432,6.225852363714764
313340,Mountain,3,85.92337494619026,86.7912878244346
496680,SweatShop,1,26.804123711340207,27.07487243569718
546660,Operation BreakoutÂ®,1,12.5,1.3904338153503892
338530,Trouble In The Manor,1,57.89473684210527,58.4795321637427
563120,Desolate Wastes: Vendor Chronicles,3,56.66666666666666,28.475711892797314
71340,Sonic Generations,5,92.73975076756366,4.63930719197417
635200,Distrust,8,63.888888888888886,5.328514502826429
445310,Might & Magic Heroes VII â€“ Trial by Fire,13,57.8544061302682,1.9291232454240816
463220,Dungeon of Zolthan,1,74.0,74.74747474747475
293180,Overcast - Walden and the Werewolf,1,55.033557046979865,55.58945156260592
382110,Virtual Desktop,4,71.66979362101313,4.781173690527893
331790,Data Hacker: Reboot,1,63.888888888888886,12.80338454687152
410340,Liftoff,2,91.2585244885307,4.565208828840956
606800,Startup Company,12,79.98965873836607,8.00697284668329
7520,Two Worlds II,8,51.83129855715871,2.5928613585372045
285160,LEGOÂ® The Hobbitâ„¢,10,66.06974552309143,3.3051398460776102
262150,Vanguard Princess,1,68.62996158770807,13.753499316173961
265550,Dead Rising 3,11,69.24809912700648,2.3090396507838107
581030,The Last Hope Trump vs Mafia,1,47.05882352941176,23.647650014779778
438030,Dead6hot,1,34.34343434343434,34.69033772064075
47780,Dead Space 2,6,94.50988221201835,4.727858039620728
428630,White Mirror,1,31.428571428571427,6.298310907529344
465240,Serious Sam VR: The Last Hope,1,84.17366946778712,2.1048679536830988
464340,Syberia 3,11,44.16826003824092,1.4727662566935953
440650,Niche - a genetics survival game,8,91.00236779794793,5.058497376206111
616560,Ultimate Epic Battle Simulator,2,70.4032258064516,4.696679506767952
242700,Injustice: Gods Among Us Ultimate Edition,8,80.3154781465659,4.017782798727659
469730,Super Mega Neo Pug,1,88.74458874458875,89.64099873190783
223850,3DMark,7,91.24146243471274,3.0423962132281677
302510,Ryse: Son of Rome,6,82.12905995135212,5.478923278942769
356500,STAR WARSâ„¢ Galactic Battlegrounds Saga,4,90.37520391517128,15.087680119394204
212480,Sonic & All-Stars Racing Transformed,5,94.15539766215907,4.710124945580745
434570,Blood and Bacon,1,95.67260408698502,96.6389940272576
507390,Gone In November,1,51.53846153846153,52.05905205905206
585900,Harvest Moon: Light of Hope,1,75.79505300353357,3.7916484744138854
218680,Scribblenauts Unlimited,7,91.70812603648424,4.587700151900163
35700,Trine,5,94.54545454545456,6.307235126447936
575840,NeverEnd,1,83.33333333333334,41.876046901172536
3990,Sid Meier's Civilization IV: Warlords,5,91.07142857142856,18.25078728886344
266510,Hand of Fate,12,89.4683026584867,4.475652959404037
214170,Divine Divinity,4,85.8250276854928,14.328051366526344
400740,VERGE:Lost chapter,1,17.857142857142858,3.5785857429144
452060,Caveblazers,8,87.22592945662537,8.731324269932468
471010,Seven: The Days Long Gone,10,77.86666666666666,2.596421029231966
265300,Lords Of The Fallen,12,51.88284518828452,1.7300048412232252
640590,The LEGOÂ® NINJAGOÂ® Movie Video Game,13,85.06493506493507,4.255374440466987
17470,Dead Space,5,88.63876187126274,4.434155171148712
448280,Job Simulator,1,89.49964763918253,4.477220992455354
261030,The Walking Dead: Season Two,1,95.22051680590636,6.352269299927042
554530,CRACKHEAD,1,80.0,80.8080808080808
419480,Starpoint Gemini Warlords,7,76.74858223062382,2.1934433332558965
598330,SimAirport,7,80.32128514056225,4.01807329367495
564530,Pharaoh + Cleopatra,1,88.77245508982035,8.886131640622658
571260,THE KING OF FIGHTERS XIV STEAM EDITION,10,85.02415458937197,1.4173054607329885
289520,King's Bounty: Dark Side,4,60.8540925266904,4.6846876463964895
495780,Hexoscope,1,81.81818181818183,27.36394040741867
3920,Sid Meier's Pirates!,1,94.44220700765204,9.453674375140345
525300,Starship Annihilator,4,60.0,60.60606060606061
367670,Controller Companion,3,90.73741007194243,30.34695989028175
15100,Assassin's Creed,5,80.51546391752578,4.0277870894209995
4850,Cossacks: Back to War,4,88.06682577565633,17.64866248009145
462770,Pyre,6,89.99474789915966,4.50198838915256
717790,Hold Your Own,1,70.3056768558952,4.690171904996344
412830,STEINS;GATE,4,95.80629056415376,3.1946078881011593
209080,Guns of Icarus Online,1,92.1894803548796,18.474845762500923
200170,Worms Revolution,8,81.46551724137932,5.434657587817166
343360,Particula,1,59.2391304347826,59.837505489679394
535230,Domina,1,88.60471005317801,8.869340345663465
383870,Firewatch,7,84.75903181785534,4.24007162670612
363680,Battlefleet Gothic: Armada,6,67.23910171730515,2.2420507408237795
284950,Pixel Puzzles: Japan,1,77.05627705627705,11.023787847822183
267530,The LEGOÂ® Movie - Videogame,10,79.67289719626169,3.985637678652411
228380,Next Car Game: Wreckfest,12,83.18567209678956,1.8489813757899434
252610,Death Road to Canada,1,95.65084226646248,6.380976802299031
337320,Paint the Town Red,1,93.9836781172898,6.269758380072702
266410,iRacing,1,78.43137254901961,7.850988243145106
565860,Tomato Way,12,76.92307692307693,19.2789666473877
34460,Sid Meier's Civilization IV: Beyond the Sword,5,100.0,10.01001001001001
248170,Clickteam Fusion 2.5,3,89.91097922848664,0.8991997122560921
225640,Sacred 2 Gold,5,72.23001402524544,4.818546632771543
108800,Crysis 2 Maximum Edition,11,80.93042749371332,2.698580443271535
447530,VA-11 Hall-A: Cyberpunk Bartender Action,3,97.20367278797995,6.484567897797195
536220,The Walking Dead: A New Frontier,9,72.12787212787212,4.811732630278327
329000,Data Hacker: Corruption,1,33.33333333333333,11.148272017837233
509110,Spikit,1,88.52459016393442,89.4187779433681
405900,Disgaea PC,4,89.8041474654378,5.990937122444149
213610,Sonic Adventureâ„¢ 2,5,86.70433145009416,8.679112257266683
617830,SUPERHOT VR,11,88.72760963557752,3.5505245952612055
510510,WWE 2K17,6,53.96825396825397,1.0795809955641922
323850,Move or Die,12,85.75385833003561,5.720737713811582
511680,Fate/EXTELLA,4,92.65442404006676,2.316939835960659
329050,Devil May CryÂ® 4 Special Edition,8,89.20716112531969,3.569714330745086
667600,Sky Force Reloaded,12,93.9203354297694,9.401434977954894
226580,F1 2014,8,78.0361757105943,2.602073214758063
251150,The Legend of Heroes: Trails in the Sky,1,92.7262313860252,4.638630884743632
287980,Mini Metro,25,96.67013527575442,9.676690217793235
281640,The Banner Saga 2,10,90.78303425774877,3.632774480101992
597220,West of Loathing,1,97.90575916230368,8.908622307761936
665360,Comedy Night,14,76.54096228868661,15.33887019813359
274520,Darkwood,6,94.39328277356448,6.297083573953601
507490,Ashes of the Singularity: Escalation,6,82.43865030674846,2.7488713006585015
24240,PAYDAY: The Heist,5,91.9233971690258,6.132314687726871
282900,Hyperdimension Neptunia Re;Birth1,3,94.36673692278217,3.776179948890843
524580,Fairy Fencer F Advent Dark Force,3,82.58196721311475,2.7536501238117626
553640,ICEY,6,81.53912667531344,7.419392782103134
356040,Sheltered,8,74.94918699186992,4.999945763300195
7600,Sid Meier's Railroads!,5,68.14744801512288,6.821566367880168
410110,12 is Better Than 6,6,74.8,7.487487487487487
654880,Dream Daddy: A Dad Dating Simulator,1,90.47909673481844,6.035963758160003
474750,Reigns,12,87.31412639405205,29.202048961221422
285330,RollerCoaster Tycoon 2: Triple Thrill Pack,5,87.66173752310536,8.774948701011548
471550,Nine Parchments,8,79.25531914893617,3.964748331612615
40990,Mafia,8,86.91588785046729,5.798258028716964
375010,Energy Balance,9,66.66666666666666,22.296544035674465
258010,Ring Runner: Flight of the Sages,1,86.3849765258216,17.311618542248816
108710,Alan Wake,11,89.57716451498283,5.975794830886112
581670,The Astral Hero,1,66.66666666666666,67.34006734006734
257850,Hyper Light Drifter,6,93.6265709156194,4.6836703809714555
526160,The Wild Eight,11,73.4108527131783,3.672378825071451
48000,LIMBO,14,92.73288439955108,9.282571010966073
341000,Mad Games Tycoon,18,88.08373590982286,5.876166504991518
351510,Quiplash,1,92.69662921348316,9.278941863211527
459220,Halo Wars: Definitive Edition,12,90.38893044128646,4.521707375752199
315660,Trainz: A New Era,4,72.48322147651007,1.812533670330334
467370,Escape This,1,50.0,50.505050505050505
4560,Company of Heroes - Legacy Edition,11,93.40175953079178,4.672424188633906
10680,Aliens vs. Predator,6,87.62376237623762,5.8454811458464055
25900,King's Bounty: The Legend,11,87.76223776223776,12.555398821493242
372360,Tales of Symphonia,5,83.06997742663657,4.1555766596616595
467960,Home Behind,7,55.36723163841808,9.243277402073135
